Episode,Total Reward,Average Loss,Epsilon
0,3.330000013113022,0.003575526097081724,0.95
1,-1.019999921321869,0.0034932090806943875,0.9495501124812523
2,-3.0,0.00334820387675537,0.9491004498500375
3,5.970000118017197,0.00486226255920294,0.9486510119939398
4,-0.689999908208847,0.003018905346287277,0.9482017988005997
5,4.650000065565109,0.0028421762786069687,0.9477528101577141
6,-2.3399999737739563,0.004452900364730567,0.9473040459530356
7,3.6600000262260437,0.004254125051522792,0.9468555060743733
8,5.310000091791153,0.003946063927220512,0.9464071904095923
9,3.330000013113022,0.003350701731471696,0.9459590988466134
10,3.330000013113022,0.0034090093273206174,0.9455112312734141
11,-2.3399999737739563,0.0038154244140913146,0.9450635875780271
12,3.0,0.0022256508502450107,0.9446161676485417
13,4.320000052452087,0.0045494365496387594,0.9441689713731028
14,-0.029999881982803345,0.003468182609987372,0.9437219986399116
15,3.0,0.00409732191312489,0.9432752493372245
16,4.320000052452087,0.0048156920715301905,0.9428287233533545
17,-3.0,0.0034214952987558383,0.94238242057667
18,4.320000052452087,0.0038082526919102667,0.9419363408955952
19,-1.6799999475479126,0.0037042906018628164,0.9414904841986104
20,-2.3399999737739563,0.005388461156822318,0.9410448503742512
21,3.9900000393390656,0.004083563305751735,0.9405994393111093
22,-2.3399999737739563,0.0035693356386175203,0.9401542508978318
23,3.330000013113022,0.005035311858290756,0.9397092850231217
24,-0.029999881982803345,0.00479055422857146,0.9392645415757375
25,-2.669999986886978,0.004154575866881974,0.9388200204444933
26,-1.3499999344348907,0.00581053034306959,0.9383757215182588
27,3.0,0.007248406336339753,0.9379316446859594
28,3.6600000262260437,0.002650082661716624,0.9374877898365757
29,4.650000065565109,0.005368764436946988,0.9370441568591441
30,-1.3499999344348907,0.005737041091106344,0.9366007456427563
31,3.330000013113022,0.006895356544965638,0.9361575560765596
32,3.330000013113022,0.006391307410159689,0.9357145880497566
33,3.330000013113022,0.00775807920207798,0.9352718414516051
34,-1.6799999475479126,0.005612865133732275,0.9348293161714186
35,4.320000052452087,0.005864858625190398,0.9343870120985659
36,-2.3399999737739563,0.005864344735540931,0.9339449291224706
37,-3.0,0.005688796760514378,0.9335030671326122
38,3.6600000262260437,0.0063596232289661325,0.9330614260185254
39,-2.669999986886978,0.005895460857593078,0.9326200056697995
40,3.330000013113022,0.00519522124887264,0.9321788059760797
41,-2.3399999737739563,0.0049972506424237504,0.9317378268270661
42,4.320000052452087,0.005130833764786181,0.9312970681125136
43,-3.0,0.007142704668873081,0.9308565297222329
44,3.330000013113022,0.006828557848519122,0.930416211546089
45,-2.669999986886978,0.005341069947029436,0.9299761134740027
46,-1.3499999344348907,0.00550629891496235,0.9295362353959493
47,3.6600000262260437,0.0052665172049632895,0.9290965772019595
48,-3.0,0.006567239134034399,0.9286571387821183
49,3.0,0.005072953947258376,0.9282179200265666
50,3.9900000393390656,0.006389071432637506,0.9277789208254993
51,4.320000052452087,0.005965183546537611,0.927340141069167
52,3.6600000262260437,0.0064987739612746365,0.9269015806478744
53,-2.3399999737739563,0.005990527092729247,0.9264632394519815
54,-2.0099999606609344,0.005832860909350234,0.9260251173719031
55,3.9900000393390656,0.005555665039714432,0.9255872142981085
56,3.330000013113022,0.0054791614658350075,0.9251495301211221
57,3.6600000262260437,0.006140604704451545,0.9247120647315229
58,3.9900000393390656,0.005834343242831411,0.9242748180199443
59,-2.669999986886978,0.0059068866009709875,0.9238377898770748
60,3.9900000393390656,0.005360472345044713,0.9234009801936574
61,-3.0,0.006797679280238559,0.9229643888604894
62,4.980000078678131,0.006012416971447554,0.9225280157684234
63,-0.3599998950958252,0.005618664627395637,0.9220918608083657
64,-2.0099999606609344,0.00639565318901001,0.9216559238712778
65,4.980000078678131,0.005283277283015929,0.9212202048481754
66,3.0,0.004437717527868419,0.9207847036301288
67,-1.6799999475479126,0.004694485630628303,0.9203494201082625
68,3.6600000262260437,0.0051249024640994114,0.9199143541737559
69,3.0,0.006333639654365149,0.9194795057178423
70,-2.3399999737739563,0.005453151150220492,0.9190448746318097
71,4.9900000393390656,0.006931743600107316,0.9186104608070004
72,3.9900000393390656,0.006926759990404745,0.9181762641348107
73,3.0,0.005872560744061165,0.9177422845066916
74,3.330000013113022,0.006302384342151609,0.9173085218141481
75,-2.3399999737739563,0.0058764099071252004,0.9168749759487396
76,3.6600000262260437,0.006334402728716872,0.9164416468020795
77,-2.669999986886978,0.006938670615552197,0.9160085342658357
78,-3.0,0.0063236292511444645,0.91557563823173
79,-2.669999986886978,0.006304774121409674,0.9151429585915384
80,-2.0099999606609344,0.006295601118136591,0.9147104952370908
81,3.330000013113022,0.002564914400055487,0.9142782480602717
82,3.330000013113022,0.006856711329411432,0.9138462169530189
83,-2.669999986886978,0.005139393298159121,0.913414401807325
84,-3.0,0.006550128027509992,0.912982802515236
85,-3.0,0.006855588179352307,0.9125514189688523
86,3.0,0.00848803994459998,0.9121202510603276
87,3.6600000262260437,0.008165170150624766,0.9116892986818702
88,-2.0099999606609344,0.00796301675692144,0.9112585617257419
89,3.0,0.005686618523637515,0.9108280400842587
90,4.650000065565109,0.007649317011639078,0.9103977336497899
91,-2.0199999511241913,0.006753916494076484,0.909967642314759
92,0.6300001442432404,0.007656504100612541,0.9095377659716432
93,3.9900000393390656,0.006072632816796823,0.9091081045129732
94,-2.0099999606609344,0.006819157834206317,0.908678657831334
95,-0.689999908208847,0.007575185208444632,0.9082494258193637
96,-2.3399999737739563,0.005857632109158051,0.9078204083697542
97,-1.3399999737739563,0.007843991063508414,0.9073916053752513
98,-2.3399999737739563,0.005842327813283364,0.9069630167286543
99,-3.0,0.007948805938741494,0.9065346423228159
100,3.330000013113022,0.007502616873671675,0.9061064820506426
101,-2.3399999737739563,0.008163196645692728,0.9056785358050942
102,3.330000013113022,0.008220734062719944,0.9052508034791843
103,-1.3499999344348907,0.008436803099660514,0.9048232849659795
104,4.980000078678131,0.008448739700366246,0.9043959801586006
105,-1.3499999344348907,0.006823160649265703,0.9039688889502211
106,-1.3499999344348907,0.006337972830902813,0.9035420112340683
107,-3.0,0.006343124970066269,0.9031153469034228
108,-2.3399999737739563,0.00552388138689677,0.9026888958516185
109,-1.6699999868869781,0.006648325759063785,0.9022626579720425
110,5.640000104904175,0.006072194785618527,0.9018366331581354
111,3.9900000393390656,0.005288370794944292,0.9014108213033912
112,-1.6799999475479126,0.006223041632673291,0.9009852223013566
113,-2.3399999737739563,0.005685516911196626,0.9005598360456321
114,-3.0,0.00594021231197359,0.900134662429871
115,-0.689999908208847,0.0060387980003655944,0.8997097013477798
116,3.330000013113022,0.005485321486844929,0.8992849526931186
117,-1.3499999344348907,0.006854830278135558,0.8988604163596999
118,-2.3399999737739563,0.004439385565119703,0.8984360922413898
119,6.3000001311302185,0.005504887018820416,0.898011980232107
120,4.320000052452087,0.004968673765284216,0.8975880802258238
121,3.6600000262260437,0.00583506449887551,0.8971643921165651
122,-1.3499999344348907,0.005319592579397694,0.8967409157984086
123,-2.0099999606609344,0.006616853776714924,0.8963176511654857
124,4.320000052452087,0.005027223937885047,0.8958945981119799
125,-2.669999986886978,0.005355064450379884,0.8954717565321282
126,-2.3399999737739563,0.005727362119372459,0.8950491263202198
127,3.0,0.005602744852575463,0.8946267073705976
128,-1.6799999475479126,0.005682686444928532,0.8942044995776565
129,-3.0,0.008014302233989481,0.8937825028358447
130,-3.0,0.007378426023420237,0.893360717039663
131,-4.340000003576279,0.005788033314225846,0.8929391420836651
132,-3.0,0.006349113427171281,0.8925177778624569
133,-2.669999986886978,0.0062189621389162845,0.8920966242706977
134,-3.0,0.007366896602119939,0.8916756812030989
135,-2.3399999737739563,0.005899642346557812,0.8912549485544247
136,3.6600000262260437,0.007613192620676519,0.8908344262194922
137,-1.6799999475479126,0.00856371025645807,0.8904141140931705
138,3.330000013113022,0.006142473430744435,0.8899940120703818
139,-3.0,0.0050680260241659746,0.8895741200461004
140,4.320000052452087,0.006975287725819627,0.8891544379153534
141,3.6600000262260437,0.007556100017003094,0.8887349655732203
142,3.0,0.007479506591041146,0.8883157029148329
143,-3.0,0.004903720712555253,0.8878966498353756
144,4.650000065565109,0.007771527337720361,0.8874778062300851
145,0.3000001311302185,0.0069839183934291985,0.8870591719942507
146,-2.3399999737739563,0.00804313712327319,0.8866407470232134
147,4.320000052452087,0.00666856410650641,0.8862225312123673
148,3.6600000262260437,0.006909008971549445,0.8858045244571585
149,-0.689999908208847,0.005709505562447786,0.885386726653085
150,3.6600000262260437,0.006767761298513505,0.8849691376956975
151,-1.6799999475479126,0.006565585538540563,0.8845517574805989
152,3.0,0.003198018374920745,0.884134585903444
153,-1.3499999344348907,0.005125268791696309,0.8837176228599399
154,-1.3499999344348907,0.005902553168401323,0.8833008682458457
155,-2.3399999737739563,0.0074051091178553175,0.8828843219569731
156,3.330000013113022,0.005725087731012276,0.8824679838891853
157,3.6600000262260437,0.005361043421932456,0.8820518539383978
158,-1.019999921321869,0.005351980825959136,0.881635932000578
159,-2.0099999606609344,0.004788548803322635,0.8812202179717458
160,-2.0099999606609344,0.0076438826977872085,0.8808047117479721
161,3.6600000262260437,0.0056363070163818274,0.8803894132253809
162,0.6300001442432404,0.00487192259322679,0.8799743223001472
163,-2.3399999737739563,0.007463156882954268,0.8795594388684984
164,-3.0,0.005354378472894985,0.8791447628267138
165,-3.0,0.005894649428034826,0.878730294071124
166,-3.0,0.006959321239833116,0.8783160324981122
167,4.980000078678131,0.006051889801422741,0.8779019780041127
168,3.330000013113022,0.006604053286761316,0.8774881304856121
169,-2.3399999737739563,0.006285939626351481,0.8770744898391485
170,3.6600000262260437,0.006564512393519943,0.8766610559613116
171,-2.3399999737739563,0.00740855911545236,0.876247828748743
172,3.0,0.0072484524536871745,0.8758348080981359
173,-1.6799999475479126,0.0060940757869619566,0.8754219939062351
174,-2.0099999606609344,0.004861329798338974,0.875009386069837
175,3.0,0.005197050915606983,0.8745969844857898
176,-2.669999986886978,0.005081638772929828,0.8741847890509931
177,-2.669999986886978,0.004496937010653231,0.8737727996623977
178,-2.0099999606609344,0.005286744424298677,0.8733610162170067
179,4.320000052452087,0.004498492780647709,0.8729494386118741
180,-0.689999908208847,0.005186483176157373,0.8725380667441053
181,5.640000104904175,0.005225671979654766,0.8721269005108576
182,-2.669999986886978,0.0030478676445830945,0.8717159398093391
183,-3.0,0.004574920680253812,0.87130518453681
184,3.6600000262260437,0.0033165168035220924,0.8708946345905813
185,-2.3399999737739563,0.004001320554468411,0.8704842898680155
186,-2.669999986886978,0.004353994948268708,0.8700741502665265
187,-2.3399999737739563,0.004246764173252546,0.8696642156835792
188,-2.669999986886978,0.005637460635177239,0.8692544860166902
189,-2.669999986886978,0.004857695845855873,0.8688449611634269
190,3.0,0.005580706939459622,0.8684356410214082
191,3.9900000393390656,0.0055116547650625606,0.8680265254883041
192,4.650000065565109,0.00465492507389645,0.8676176144618355
193,3.0,0.0043172579975362165,0.8672089078397748
194,3.330000013113022,0.004454948278894208,0.8668004055199454
195,-1.6799999475479126,0.004777493409271195,0.8663921074002215
196,4.320000052452087,0.007697804282545332,0.8659840133785288
197,5.310000091791153,0.006275147608386377,0.8655761233528437
198,-3.0,0.0060742283728792,0.8651684372211936
199,-2.3399999737739563,0.008759821261613187,0.8647609548816572
200,4.980000078678131,0.007834809417196298,0.8643536762323635
201,5.970000118017197,0.006202477507058643,0.8639466011714934
202,4.320000052452087,0.0067491003895768075,0.8635397295972776
203,4.320000052452087,0.005280675728538711,0.8631330614079986
204,3.0,0.0058066353563956405,0.862726596501989
205,4.320000052452087,0.005959065186633276,0.862320334777633
206,-3.0,0.007217708531243261,0.8619142761333648
207,-1.6799999475479126,0.00819046439099663,0.8615084204676698
208,-2.0099999606609344,0.007334200484878761,0.8611027676790843
209,-2.0099999606609344,0.008551539306147564,0.8606973176661948
210,-1.3499999344348907,0.0058765545836649835,0.860292070327639
211,3.9900000393390656,0.007142323396809872,0.859887025562105
212,-2.669999986886978,0.009300249616098159,0.8594821832683316
213,-2.669999986886978,0.007703256842979862,0.8590775433451082
214,3.330000013113022,0.0064433675517598845,0.8586731056912749
215,-1.019999921321869,0.006910760365587377,0.8582688702057223
216,3.6600000262260437,0.007035338658674215,0.8578648367873913
217,4.980000078678131,0.005956145253688835,0.8574610053352738
218,-2.0099999606609344,0.006160174387553001,0.8570573757484119
219,-2.3399999737739563,0.0033844322849782642,0.856653947925898
220,-3.0,0.004795854063611815,0.8562507217668753
221,-3.0,0.006742193141568143,0.8558476971705373
222,-2.3399999737739563,0.006462789099171854,0.8554448740361279
223,-1.6799999475479126,0.006147077255834338,0.8550422522629411
224,3.330000013113022,0.007636688651042828,0.8546398317503214
225,-2.669999986886978,0.006292368346738928,0.854237612397664
226,3.6600000262260437,0.00676989905875653,0.8538355941044139
227,3.330000013113022,0.008199473379776669,0.8534337767700665
228,4.650000065565109,0.007822111225002171,0.8530321602941674
229,-3.0,0.0063433900264598915,0.8526307445763127
230,4.980000078678131,0.006298398480992635,0.8522295295161482
231,-3.0,0.007072501547358401,0.8518285150133702
232,-2.3399999737739563,0.00754353924237209,0.8514277009677254
233,-1.6799999475479126,0.00753573658580441,0.8510270872790098
234,3.6600000262260437,0.0060212959487924555,0.8506266738470701
235,3.9900000393390656,0.007363394173749077,0.8502264605718032
236,4.320000052452087,0.006620086408542151,0.8498264473531556
237,-2.0099999606609344,0.004862934141355628,0.849426634091124
238,3.6600000262260437,0.00533346190003971,0.8490270206857551
239,3.330000013113022,0.00722460555603586,0.8486276070371455
240,-1.6799999475479126,0.005992837871363312,0.8482283930454417
241,3.0,0.005500315635335074,0.8478293786108405
242,-1.019999921321869,0.007279723203904915,0.8474305636335879
243,-1.6799999475479126,0.006455626659814329,0.8470319480139805
244,-2.669999986886978,0.0059136176774204205,0.8466335316523643
245,-2.3399999737739563,0.005604656775279928,0.8462353144491351
246,-2.669999986886978,0.006089561813943695,0.8458372963047388
247,-0.3599998950958252,0.006013960921087544,0.8454394771196706
248,0.6300001442432404,0.00617212016754865,0.8450418567944757
249,-1.019999921321869,0.005641638538243511,0.8446444352297493
250,-1.019999921321869,0.005828926111556437,0.8442472123261359
251,-4.0,0.005802213953029422,0.8438501879843296
252,3.6600000262260437,0.007719422789168908,0.8434533621050744
253,3.0,0.00773419729537434,0.8430567345891639
254,-2.3399999737739563,0.006827474696845944,0.8426603053374412
255,4.320000052452087,0.006258068138507682,0.842264074250799
256,-2.0099999606609344,0.006808995612143652,0.8418680412301793
257,-3.0,0.005656812091936832,0.8414722061765744
258,-3.0,0.005933020007719996,0.8410765689910248
259,3.9900000393390656,0.006530802747555164,0.8406811295746217
260,-2.3399999737739563,0.006075272790534362,0.8402858878285051
261,3.0,0.007255978674901933,0.8398908436538646
262,-2.669999986886978,0.0063808187980789735,0.8394959969519391
263,-2.3399999737739563,0.005099965270389529,0.839101347624017
