Episode,Total Reward,Average Loss,Epsilon
0,4.320000052452087,0.015919736650218733,0.95
1,3.330000013113022,0.002633877272351778,0.9495501124812523
2,3.6600000262260437,0.0036290227388505575,0.9491004498500375
3,4.650000065565109,0.0037926855354833053,0.9486510119939398
4,-3.0,0.0037167518236277497,0.9482017988005997
5,3.330000013113022,0.004933422638573141,0.9477528101577141
6,3.6600000262260437,0.005544962880428772,0.9473040459530356
7,-1.3499999344348907,0.0038578477957921607,0.9468555060743733
8,-2.669999986886978,0.005186133244733268,0.9464071904095923
9,7.950000196695328,0.005302466887952552,0.9459590988466134
10,-2.0099999606609344,0.004125596710287456,0.9455112312734141
11,-2.3399999737739563,0.005030380310084469,0.9450635875780271
12,-3.0,0.006461774765349608,0.9446161676485417
13,-2.669999986886978,0.005105107410257602,0.9441689713731028
14,-3.0,0.005698008242047478,0.9437219986399116
15,-2.3399999737739563,0.006947401855584411,0.9432752493372245
16,5.310000091791153,0.005092808033871485,0.9428287233533545
17,-2.3399999737739563,0.006142112632504607,0.94238242057667
18,4.320000052452087,0.006897207515317831,0.9419363408955952
19,-2.669999986886978,0.006292827398804981,0.9414904841986104
20,-3.0,0.005742883020726016,0.9410448503742512
21,-1.3499999344348907,0.005875975873497696,0.9405994393111093
22,3.330000013113022,0.006012502563179472,0.9401542508978318
23,3.9900000393390656,0.006268174183648525,0.9397092850231217
24,-2.0099999606609344,0.006646677339216175,0.9392645415757375
25,3.9900000393390656,0.006216086709804563,0.9388200204444933
26,-2.669999986886978,0.005650524202600967,0.9383757215182588
27,3.330000013113022,0.007536922020267751,0.9379316446859594
28,6.63000014424324,0.0057872067852208515,0.9374877898365757
29,3.330000013113022,0.008757529111653237,0.9370441568591441
30,4.320000052452087,0.006280912332621401,0.9366007456427563
31,-2.669999986886978,0.005939143768442022,0.9361575560765596
32,-3.0,0.006396313598200393,0.9357145880497566
33,5.640000104904175,0.006793488932756875,0.9352718414516051
34,3.0,0.006206606046071875,0.9348293161714186
35,3.9900000393390656,0.005352719140765957,0.9343870120985659
36,3.0,0.00691167833499237,0.9339449291224706
37,-2.3399999737739563,0.006451196734887287,0.9335030671326122
38,-1.019999921321869,0.006368431615041623,0.9330614260185254
39,3.0,0.006295526151156023,0.9326200056697995
40,3.330000013113022,0.005992235984450575,0.9321788059760797
41,-3.0,0.006569300693773124,0.9317378268270661
42,-2.669999986886978,0.007724177564714888,0.9312970681125136
43,-2.0099999606609344,0.006093268644185267,0.9308565297222329
44,-3.0,0.005914328447075297,0.930416211546089
45,-2.0099999606609344,0.009652059478882574,0.9299761134740027
46,4.320000052452087,0.00546916413236111,0.9295362353959493
47,3.330000013113022,0.005085169485964421,0.9290965772019595
48,4.9900000393390656,0.004691484097316108,0.9286571387821183
49,-3.0,0.00646742910526141,0.9282179200265666
50,-2.0099999606609344,0.006471189480820897,0.9277789208254993
51,-3.0,0.004630228362708602,0.927340141069167
52,-2.0099999606609344,0.007000821723547111,0.9269015806478744
53,-1.019999921321869,0.006168158963452549,0.9264632394519815
54,-1.6799999475479126,0.0059398167254163204,0.9260251173719031
55,-3.0,0.009148347494611936,0.9255872142981085
56,0.9600001573562622,0.007085577051383917,0.9251495301211221
57,-2.3399999737739563,0.005764966444833893,0.9247120647315229
58,3.6600000262260437,0.005165390595656765,0.9242748180199443
59,-1.6799999475479126,0.007288473855522979,0.9238377898770748
60,-2.669999986886978,0.00639910053913227,0.9234009801936574
61,-2.669999986886978,0.006351296123418743,0.9229643888604894
62,3.0,0.006591023087134981,0.9225280157684234
63,-3.0,0.0077377345335074045,0.9220918608083657
64,4.650000065565109,0.006945053370166463,0.9216559238712778
65,3.0,0.006110410876117829,0.9212202048481754
66,4.320000052452087,0.006776096182173593,0.9207847036301288
67,3.9900000393390656,0.007264127351490847,0.9203494201082625
68,-2.669999986886978,0.0074043859204650465,0.9199143541737559
69,-2.3399999737739563,0.00747411362909486,0.9194795057178423
70,5.310000091791153,0.006831318171958917,0.9190448746318097
71,4.650000065565109,0.006965637937515178,0.9186104608070004
72,3.0,0.007790600785880651,0.9181762641348107
73,3.9900000393390656,0.006500140589367939,0.9177422845066916
74,0.6400001049041748,0.006499268296733379,0.9173085218141481
75,4.650000065565109,0.006013282466745541,0.9168749759487396
76,3.0,0.005669139876690267,0.9164416468020795
77,-2.0099999606609344,0.005155024785038327,0.9160085342658357
78,3.6600000262260437,0.006547402550523234,0.91557563823173
79,-2.669999986886978,0.005323279802066584,0.9151429585915384
80,3.6600000262260437,0.005415791196735214,0.9147104952370908
81,-1.6799999475479126,0.00504055573019778,0.9142782480602717
82,-3.0,0.004862034054358166,0.9138462169530189
83,-3.0,0.004883915257786474,0.913414401807325
84,4.980000078678131,0.005384882780765085,0.912982802515236
85,3.6600000262260437,0.005123271162675929,0.9125514189688523
86,-2.669999986886978,0.005357541679985542,0.9121202510603276
87,-3.0,0.0070549049192777605,0.9116892986818702
88,-2.669999986886978,0.005332021204823697,0.9112585617257419
89,5.640000104904175,0.005789290349336615,0.9108280400842587
90,3.9900000393390656,0.006681616175308189,0.9103977336497899
91,3.0,0.005588538573162319,0.909967642314759
92,4.320000052452087,0.006003371302145891,0.9095377659716432
93,-3.0,0.004512285853163393,0.9091081045129732
94,3.330000013113022,0.00581122153234131,0.908678657831334
95,3.6600000262260437,0.004994273007972739,0.9082494258193637
96,-3.0,0.0050310320818781566,0.9078204083697542
97,-2.669999986886978,0.0071868639989840265,0.9073916053752513
98,-2.669999986886978,0.005377899895965432,0.9069630167286543
99,-2.669999986886978,0.006740219089596604,0.9065346423228159
100,-2.669999986886978,0.00788474578080298,0.9061064820506426
101,4.320000052452087,0.007945059291135979,0.9056785358050942
102,-2.669999986886978,0.008490744781173025,0.9052508034791843
103,-1.019999921321869,0.008347550064309725,0.9048232849659795
104,-1.3499999344348907,0.006852444129875831,0.9043959801586006
105,-1.3499999344348907,0.008220382844642585,0.9039688889502211
106,3.0,0.007766420102063758,0.9035420112340683
107,-1.6799999475479126,0.008441339934234808,0.9031153469034228
108,3.6600000262260437,0.007522412357890668,0.9026888958516185
109,3.6600000262260437,0.0077061735109600705,0.9022626579720425
110,-0.689999908208847,0.007646013635477596,0.9018366331581354
111,-2.669999986886978,0.008247823008840216,0.9014108213033912
112,4.320000052452087,0.0069612683780863535,0.9009852223013566
113,3.330000013113022,0.007300215632901253,0.9005598360456321
114,-3.0,0.007831276815682266,0.900134662429871
115,-3.0,0.0072432611919352,0.8997097013477798
116,-2.0099999606609344,0.005404807999614274,0.8992849526931186
117,5.640000104904175,0.007988322270772815,0.8988604163596999
118,-1.6799999475479126,0.006849832427677037,0.8984360922413898
119,3.0,0.00984380968974062,0.898011980232107
120,-2.0099999606609344,0.007218019977670103,0.8975880802258238
121,4.650000065565109,0.006147748354409237,0.8971643921165651
122,3.9900000393390656,0.006927294505448946,0.8967409157984086
123,3.330000013113022,0.007896306829783937,0.8963176511654857
124,-1.3499999344348907,0.0075841883335133415,0.8958945981119799
125,4.980000078678131,0.0056040491274355975,0.8954717565321282
126,-2.669999986886978,0.005359015875702699,0.8950491263202198
127,-3.0,0.006273707657402276,0.8946267073705976
128,-2.3399999737739563,0.0058403811617374676,0.8942044995776565
129,4.320000052452087,0.00548866954189339,0.8937825028358447
130,-1.6799999475479126,0.0055574844192489295,0.893360717039663
131,3.330000013113022,0.005107303423632209,0.8929391420836651
132,-3.0,0.003402156687059934,0.8925177778624569
133,-2.669999986886978,0.005856317758536702,0.8920966242706977
134,-1.6799999475479126,0.00667799964010184,0.8916756812030989
135,-2.0099999606609344,0.006433087882997338,0.8912549485544247
136,3.6600000262260437,0.00570166643658036,0.8908344262194922
137,-2.3399999737739563,0.006643194223288447,0.8904141140931705
138,-2.669999986886978,0.003975187373493718,0.8899940120703818
139,3.6600000262260437,0.007302260891644354,0.8895741200461004
140,-2.669999986886978,0.0067191508264207115,0.8891544379153534
141,-0.34999993443489075,0.00680412330980912,0.8887349655732203
142,3.6600000262260437,0.008221613926580176,0.8883157029148329
143,-1.3499999344348907,0.00644150421732163,0.8878966498353756
144,4.980000078678131,0.006835299155927484,0.8874778062300851
145,3.330000013113022,0.0074528392507955885,0.8870591719942507
146,-1.6799999475479126,0.0065424568157905335,0.8866407470232134
147,-2.3399999737739563,0.007768990356631786,0.8862225312123673
148,-2.669999986886978,0.007173564366734864,0.8858045244571585
149,5.650000065565109,0.005973844832321564,0.885386726653085
150,0.3000001311302185,0.006758508840884671,0.8849691376956975
151,-1.3499999344348907,0.007091059718277393,0.8845517574805989
152,-1.3499999344348907,0.00715347788058292,0.884134585903444
153,-3.0,0.007848765069139377,0.8837176228599399
154,3.330000013113022,0.006937465385029403,0.8833008682458457
155,3.330000013113022,0.007332469532099951,0.8828843219569731
156,3.0,0.009617726918330172,0.8824679838891853
157,3.330000013113022,0.006311052282399032,0.8820518539383978
158,3.9900000393390656,0.006586337967003956,0.881635932000578
159,-2.3399999737739563,0.006000138149240435,0.8812202179717458
160,3.330000013113022,0.006753053955132297,0.8808047117479721
