Episode,Total Reward,Average Loss,Epsilon
0,3.6600000262260437,0.009511514352949346,0.95
1,-2.3399999737739563,0.0004894320347291423,0.9495501124812523
2,3.9900000393390656,0.0008210644099300725,0.9491004498500375
3,-2.3399999737739563,0.001092835430488741,0.9486510119939398
4,-2.0099999606609344,0.0010192273936604082,0.9482017988005997
5,4.320000052452087,0.001506491779490364,0.9477528101577141
6,-2.3399999737739563,0.0018918193019278895,0.9473040459530356
7,5.310000091791153,0.0018411031624378878,0.9468555060743733
8,-2.669999986886978,0.0016705343263500034,0.9464071904095923
9,-2.669999986886978,0.0023618418204113135,0.9459590988466134
10,-3.0,0.001868688739586902,0.9455112312734141
11,-3.0,0.0018593824838510707,0.9450635875780271
12,-0.3599998950958252,0.0015990527823436288,0.9446161676485417
13,-2.669999986886978,0.0011002304158926799,0.9441689713731028
14,-1.6799999475479126,0.0013337140563162075,0.9437219986399116
15,-3.0,0.0017869350911260504,0.9432752493372245
16,-3.0,0.001410992516082483,0.9428287233533545
17,3.9900000393390656,0.001603066986826072,0.94238242057667
18,-3.0,0.0017828939482973914,0.9419363408955952
19,-2.0099999606609344,0.0011920468565720856,0.9414904841986104
20,3.330000013113022,0.0010580039465224527,0.9410448503742512
21,-2.3399999737739563,0.0006100697162862382,0.9405994393111093
22,-2.0099999606609344,0.0002612638144748608,0.9401542508978318
23,4.650000065565109,0.0008259592556096993,0.9397092850231217
24,3.9900000393390656,0.000835582345449647,0.9392645415757375
25,-2.669999986886978,0.0009310505171760176,0.9388200204444933
26,-2.3399999737739563,0.0013087054074722825,0.9383757215182588
27,-2.0099999606609344,0.0012346932877864607,0.9379316446859594
28,-1.6799999475479126,0.0010329753724985437,0.9374877898365757
29,-1.3499999344348907,0.0012928712356942498,0.9370441568591441
30,-2.669999986886978,0.0013126163525494787,0.9366007456427563
31,-2.0099999606609344,0.001680462946743391,0.9361575560765596
32,-3.0,0.0026066884379664164,0.9357145880497566
33,-2.3399999737739563,0.0020502540217619764,0.9352718414516051
34,-3.0,0.0015678902315295843,0.9348293161714186
35,-2.669999986886978,0.0022195728478080394,0.9343870120985659
36,-2.3399999737739563,0.0015647196634655729,0.9339449291224706
37,-2.669999986886978,0.0019550010668465167,0.9335030671326122
38,-1.3499999344348907,0.0017824626643536349,0.9330614260185254
39,-1.019999921321869,0.0008716288629677444,0.9326200056697995
40,-2.669999986886978,0.0007670910458853191,0.9321788059760797
41,-2.3399999737739563,0.0007874596508663349,0.9317378268270661
42,5.310000091791153,0.0011854394763348938,0.9312970681125136
43,-2.0099999606609344,0.0011785564474243654,0.9308565297222329
44,-1.3499999344348907,0.0011224044489371717,0.930416211546089
45,-3.0,0.0009364090712547939,0.9299761134740027
46,-2.3399999737739563,0.001111958507047209,0.9295362353959493
47,-3.0,0.0008506111590905394,0.9290965772019595
48,-1.019999921321869,0.0018057266291908,0.9286571387821183
49,-1.6799999475479126,0.0015573679443996217,0.9282179200265666
50,-2.3399999737739563,0.001811399605654771,0.9277789208254993
51,-2.669999986886978,0.0004019001272720136,0.927340141069167
52,-2.0099999606609344,0.00035906599520367624,0.9269015806478744
53,-2.669999986886978,0.0011304134185995552,0.9264632394519815
54,-1.6799999475479126,0.0011452262998603935,0.9260251173719031
55,-2.669999986886978,0.001086802591941835,0.9255872142981085
56,-2.3399999737739563,0.00138688187604994,0.9251495301211221
57,-2.3399999737739563,0.0020329576517105663,0.9247120647315229
58,-2.669999986886978,0.00200440839459222,0.9242748180199443
59,-3.0,0.0017950582472045732,0.9238377898770748
60,-2.669999986886978,0.0027857197830603326,0.9234009801936574
61,-2.3399999737739563,0.0021448344116763744,0.9229643888604894
62,3.0,0.0013623687462481987,0.9225280157684234
63,-3.0,0.002016196613614626,0.9220918608083657
64,0.9600001573562622,0.00188977125312884,0.9216559238712778
65,-2.669999986886978,0.0017640444359930411,0.9212202048481754
66,-3.0,0.0010833743290016812,0.9207847036301288
67,-2.0099999606609344,0.0018827503737273714,0.9203494201082625
68,-2.0099999606609344,0.0018878002788415811,0.9199143541737559
69,-2.3399999737739563,0.0022117729851158416,0.9194795057178423
70,-2.0099999606609344,0.0017000553331499386,0.9190448746318097
71,-1.3499999344348907,0.0014284899703647601,0.9186104608070004
72,-1.6799999475479126,0.0013362941514595051,0.9181762641348107
73,-2.3399999737739563,0.001438383362034496,0.9177422845066916
74,-2.0099999606609344,0.0010208447343861406,0.9173085218141481
75,-2.3399999737739563,0.0010581184552764305,0.9168749759487396
76,4.980000078678131,0.0009684603157047525,0.9164416468020795
77,-3.0,0.0006530457818641822,0.9160085342658357
78,-2.669999986886978,0.0009483472288619892,0.91557563823173
79,-2.0099999606609344,0.001010135605145458,0.9151429585915384
80,-0.3599998950958252,0.0012376391167850545,0.9147104952370908
81,-3.0,0.0014205243590535439,0.9142782480602717
82,-1.6799999475479126,0.0013579486101788067,0.9138462169530189
83,-1.6799999475479126,0.0011046076288387938,0.913414401807325
84,-2.669999986886978,0.0010871224620238758,0.912982802515236
85,-2.3399999737739563,0.0013828901575815226,0.9125514189688523
86,-2.669999986886978,0.0011590085717934047,0.9121202510603276
